Rk,Player,Age,Team,Pos,G,GS,MP,FG%,avgDistance,2P (% of FGA),0-3 (% of FGA),3-10 (% of FGA),10-16 (% of FGA),16-3P (% of FGA),3P (% of FGA),2P%,0-3%,3-10%,10-16%,16-3P%,3P%,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,-9999
240,R.J. Hampton,20,ORL,SG,64,14,1402,0.383,13.7,0.6,0.217,0.304,0.044,0.035,0.4,0.405,0.525,0.36,0.2,0.313,0.35,0.333,0.906,0.028,9,0.197,0.389,1,0,,hamptrj01
241,Jaxson Hayes,21,NOP,C,70,28,1398,0.616,6.6,0.857,0.54,0.259,0.04,0.018,0.143,0.66,0.777,0.485,0.375,0.286,0.351,0.76,0.95,0.281,105,0.316,0.278,1,0,,hayesja02
242,Otto Porter Jr.,28,GSW,PF,63,15,1396,0.464,16.7,0.481,0.161,0.163,0.087,0.07,0.519,0.565,0.746,0.515,0.444,0.414,0.37,0.735,0.95,0.029,11,0.241,0.327,0,0,,porteot01
243,Raul Neto,29,WAS,PG,70,19,1372,0.463,12,0.728,0.231,0.313,0.159,0.025,0.272,0.526,0.667,0.449,0.471,0.545,0.292,0.331,0.686,0,0,0.142,0.294,2,0,,netora01
244,Caleb Martin,26,MIA,SF,60,12,1372,0.507,12.6,0.622,0.373,0.146,0.034,0.068,0.378,0.565,0.739,0.25,0.143,0.5,0.413,0.604,0.906,0.107,36,0.452,0.4,1,0,,martica02
245,Tre Mann,20,OKC,PG,60,26,1367,0.393,16.7,0.537,0.102,0.264,0.094,0.078,0.463,0.421,0.533,0.394,0.418,0.37,0.36,0.286,0.663,0.014,6,0.143,0.436,4,0,,manntr01
246,Eric Bledsoe,32,LAC,PG,54,29,1361,0.421,14.2,0.652,0.231,0.194,0.107,0.12,0.348,0.479,0.611,0.462,0.44,0.286,0.313,0.301,0.902,0.002,1,0.129,0.333,2,0,,bledser01
247,Danny Green,34,PHI,SF,62,28,1353,0.394,21.8,0.153,0.069,0.047,0.019,0.019,0.847,0.469,0.682,0.2,0.5,0.333,0.38,0.87,0.922,0.003,1,0.487,0.402,1,0,,greenda02
248,Ziaire Williams,20,MEM,SF,62,31,1346,0.45,17.2,0.429,0.179,0.108,0.083,0.059,0.571,0.632,0.855,0.478,0.343,0.64,0.314,0.8,0.961,0.104,44,0.471,0.325,2,0,,willizi02
249,Josh Christopher,20,HOU,SG,74,2,1334,0.448,13.3,0.622,0.3,0.188,0.114,0.02,0.378,0.54,0.647,0.532,0.333,0.2,0.296,0.423,0.768,0.078,35,0.217,0.317,6,0,,chrisjo01
250,Draymond Green,31,GSW,PF,46,44,1329,0.525,9.8,0.79,0.315,0.377,0.058,0.039,0.21,0.586,0.716,0.557,0.267,0.3,0.296,0.714,1,0.093,21,0.222,0.167,4,0,DPOY-10AS,greendr01
251,Bones Hyland,21,DEN,SG,69,4,1310,0.403,19.4,0.373,0.123,0.13,0.072,0.049,0.627,0.465,0.7,0.284,0.341,0.536,0.366,0.364,0.687,0.009,3,0.173,0.306,2,0,,hylanbo01
252,Jalen Suggs,20,ORL,PG,48,45,1307,0.361,13.3,0.642,0.263,0.245,0.069,0.066,0.358,0.443,0.611,0.313,0.395,0.306,0.214,0.365,0.667,0.035,15,0.122,0.208,1,0,,suggsja01
253,John Konchar,25,MEM,SG,72,7,1292,0.515,14.3,0.519,0.332,0.092,0.053,0.042,0.481,0.61,0.736,0.458,0.429,0.182,0.413,0.614,0.923,0.08,18,0.46,0.448,0,0,,konchjo01
254,Bryn Forbes,28,2TM,SG,75,2,1286,0.429,19.6,0.453,0.043,0.137,0.109,0.163,0.547,0.447,0.609,0.432,0.525,0.364,0.414,0.697,0.959,0,0,0.173,0.569,0,0,,forbebr01
255,Bryn Forbes,28,SAS,SG,40,1,676,0.432,18.9,0.49,0.054,0.132,0.155,0.149,0.51,0.448,0.688,0.359,0.478,0.409,0.417,0.708,0.937,0,0,0.179,0.519,0,0,,forbebr01
256,Bryn Forbes,28,DEN,SG,35,1,610,0.424,20.2,0.407,0.029,0.144,0.053,0.181,0.593,0.444,0.429,0.514,0.692,0.318,0.41,0.682,0.983,0,0,0.167,0.625,0,0,,forbebr01
257,Ben McLemore,28,POR,SG,64,6,1285,0.401,21.9,0.226,0.091,0.033,0.006,0.096,0.774,0.533,0.694,0.389,0.333,0.442,0.362,0.846,0.967,0.017,8,0.309,0.488,2,0,,mclembe01
258,Chimezie Metu,24,SAC,C,60,20,1279,0.452,14,0.586,0.229,0.223,0.085,0.049,0.414,0.555,0.718,0.49,0.368,0.409,0.306,0.74,0.965,0.167,63,0.301,0.304,0,0,,metuch01
259,Cameron Payne,27,PHO,PG,58,12,1278,0.409,13.8,0.641,0.187,0.3,0.112,0.041,0.359,0.449,0.536,0.381,0.53,0.333,0.336,0.183,0.634,0.002,1,0.085,0.222,1,0,,payneca01
260,Hamidou Diallo,23,DET,SG,58,29,1269,0.496,9.5,0.823,0.333,0.3,0.122,0.068,0.177,0.55,0.691,0.5,0.391,0.361,0.247,0.517,0.913,0.101,51,0.505,0.277,2,0,,diallha01
261,Damion Lee,29,GSW,SG,63,5,1256,0.441,16.4,0.512,0.188,0.146,0.091,0.086,0.488,0.541,0.833,0.429,0.343,0.303,0.337,0.736,0.984,0.005,2,0.396,0.324,2,0,,leeda03
262,George Hill,35,MIL,PG,54,17,1253,0.429,15.4,0.513,0.265,0.138,0.062,0.047,0.487,0.546,0.74,0.316,0.294,0.462,0.306,0.442,0.927,0.015,3,0.381,0.392,1,0,,hillge01
263,Gary Payton II,29,GSW,SG,71,16,1248,0.616,10.4,0.651,0.398,0.244,0.003,0.006,0.349,0.754,0.825,0.655,0,0.5,0.358,0.787,1,0.18,55,0.6,0.403,1,0,,paytoga02
264,Brandon Clarke,25,MEM,PF,64,1,1246,0.644,5.4,0.951,0.508,0.311,0.116,0.016,0.049,0.666,0.775,0.568,0.462,0.571,0.227,0.7,1,0.181,77,0.682,0.2,0,0,6MOY-11,clarkbr01
265,Tim Hardaway Jr.,29,DAL,SG,42,20,1245,0.394,19.6,0.426,0.094,0.092,0.098,0.142,0.574,0.473,0.68,0.429,0.404,0.413,0.336,0.664,0.804,0.034,15,0.194,0.322,4,0,,hardati02
266,Drew Eubanks,24,2TM,C,71,31,1245,0.596,6.2,0.938,0.442,0.364,0.094,0.038,0.062,0.621,0.683,0.563,0.657,0.357,0.217,0.759,1,0.237,77,0.174,0.25,0,0,,eubandr01
267,Drew Eubanks,24,SAS,C,49,9,595,0.528,5.7,0.95,0.453,0.384,0.069,0.044,0.05,0.55,0.597,0.541,0.455,0.286,0.125,0.759,1,0.226,31,0.25,0.5,0,0,,eubandr01
268,Drew Eubanks,24,POR,C,22,22,650,0.646,6.6,0.929,0.434,0.349,0.113,0.033,0.071,0.675,0.75,0.581,0.75,0.429,0.267,0.759,1,0.245,46,0.133,0,0,0,,eubandr01
269,Myles Turner,25,IND,C,42,42,1235,0.509,14.8,0.534,0.242,0.216,0.048,0.028,0.466,0.662,0.789,0.565,0.526,0.545,0.333,0.683,1,0.061,22,0.186,0.324,0,0,,turnemy01
270,Aleksej Pokusevski,20,OKC,PF,61,12,1233,0.408,14.6,0.568,0.2,0.248,0.07,0.05,0.432,0.498,0.703,0.416,0.344,0.304,0.289,0.535,0.947,0.075,32,0.203,0.325,0,0,,pokusal01
271,Obi Toppin,23,NYK,PF,72,10,1230,0.531,10.5,0.643,0.505,0.108,0.017,0.013,0.357,0.655,0.728,0.392,0.375,0.333,0.308,0.824,1,0.235,102,0.491,0.349,1,0,,toppiob01
272,Doug McDermott,30,SAS,PF,51,51,1223,0.462,16.6,0.449,0.176,0.185,0.06,0.028,0.551,0.512,0.646,0.395,0.464,0.538,0.422,0.85,0.991,0.011,5,0.188,0.542,0,0,,mcderdo01
273,Isaiah Hartenstein,23,LAC,C,68,0,1216,0.626,5.9,0.918,0.456,0.369,0.093,0,0.082,0.64,0.754,0.519,0.559,,0.467,0.749,0.857,0.197,66,0.2,0.333,0,0,,harteis01
274,Naz Reid,22,MIN,C,77,6,1215,0.489,10.6,0.651,0.399,0.244,0.008,0,0.349,0.568,0.684,0.379,0.5,,0.343,0.625,0.982,0.099,40,0.229,0.474,0,0,,reidna01
275,Lonzo Ball,24,CHI,PG,35,35,1212,0.423,19.9,0.321,0.154,0.047,0.057,0.063,0.679,0.423,0.61,0.333,0.273,0.167,0.423,0.404,0.845,0.018,6,0.235,0.475,2,0,,balllo01
276,Aaron Wiggins,23,OKC,SG,50,35,1209,0.463,12.7,0.591,0.249,0.318,0.018,0.006,0.409,0.573,0.655,0.514,0.5,0.5,0.304,0.561,0.976,0.05,15,0.362,0.34,0,0,,wiggiaa01
277,Malcolm Brogdon,29,IND,PG,36,36,1206,0.448,13.2,0.657,0.285,0.192,0.103,0.077,0.343,0.518,0.632,0.452,0.411,0.405,0.312,0.249,0.586,0.009,4,0.167,0.323,1,0,,brogdma01
278,James Johnson,34,BRK,PF,62,10,1191,0.469,9.4,0.723,0.476,0.192,0.033,0.023,0.277,0.545,0.651,0.39,0.2,0.143,0.271,0.512,0.913,0.091,25,0.376,0.313,0,0,,johnsja01
279,Jonathan Kuminga,19,GSW,SF,70,12,1185,0.513,11,0.676,0.341,0.276,0.043,0.015,0.324,0.598,0.771,0.433,0.4,0.286,0.336,0.608,1,0.172,74,0.349,0.25,2,0,,kuminjo01
280,Jordan Nwora,23,MIL,SF,62,13,1185,0.403,16.8,0.509,0.188,0.13,0.097,0.093,0.491,0.455,0.667,0.35,0.333,0.302,0.348,0.617,0.747,0.03,10,0.295,0.343,0,0,,nworajo01
281,Facundo Campazzo,30,DEN,PG,65,4,1184,0.361,19.4,0.348,0.149,0.142,0.041,0.017,0.652,0.476,0.614,0.381,0.25,0.6,0.301,0.388,0.741,0.003,0,0.197,0.289,9,0,,campafa01
282,Shake Milton,25,PHI,SG,55,6,1179,0.429,13.4,0.67,0.199,0.278,0.136,0.057,0.33,0.481,0.7,0.402,0.4,0.304,0.323,0.369,0.93,0.005,1,0.233,0.355,1,0,,miltosh01
283,Taurean Prince,27,MIN,PF,69,8,1177,0.454,17.2,0.413,0.174,0.138,0.062,0.038,0.587,0.565,0.676,0.463,0.625,0.333,0.376,0.692,0.942,0.023,7,0.402,0.446,2,0,,princta02
284,Cam Thomas,20,BRK,SG,67,2,1176,0.433,16,0.654,0.107,0.145,0.25,0.151,0.346,0.52,0.574,0.521,0.548,0.434,0.27,0.415,0.702,0.002,0,0.172,0.433,0,0,,thomaca02
285,CJ Elleby,21,POR,SF,58,28,1174,0.393,13.4,0.591,0.312,0.169,0.075,0.036,0.409,0.462,0.615,0.231,0.478,0.182,0.294,0.631,0.973,0.036,10,0.317,0.225,1,0,,ellebcj01
286,JaVale McGee,34,PHO,C,74,17,1172,0.629,4.3,0.98,0.535,0.371,0.052,0.022,0.02,0.637,0.706,0.588,0.375,0.4,0.222,0.692,1,0.229,100,0,,0,0,,mcgeeja01
287,Frank Jackson,23,DET,PG,53,7,1164,0.402,17.4,0.422,0.166,0.159,0.068,0.029,0.578,0.529,0.725,0.338,0.515,0.5,0.308,0.676,0.942,0.01,5,0.33,0.402,0,0,,jacksfr01
288,Hassan Whiteside,32,UTA,C,65,8,1162,0.652,3.8,1,0.552,0.376,0.058,0.015,0,0.652,0.802,0.516,0.263,0,,0.637,,0.282,86,,,0,0,,whiteha01
289,Marvin Bagley III,22,2TM,PF,48,25,1153,0.504,9.1,0.783,0.327,0.363,0.081,0.011,0.217,0.579,0.795,0.457,0.306,0.2,0.237,0.658,0.913,0.126,52,0.485,0.213,1,0,,baglema01
290,Marvin Bagley III,22,SAC,PF,30,17,663,0.463,10,0.748,0.289,0.35,0.098,0.012,0.252,0.538,0.718,0.442,0.375,0.333,0.242,0.596,0.867,0.089,18,0.613,0.237,1,0,,baglema01
291,Marvin Bagley III,22,DET,PF,18,8,490,0.555,8.1,0.825,0.375,0.38,0.06,0.01,0.175,0.624,0.867,0.474,0.167,0,0.229,0.718,1,0.17,34,0.257,0.111,0,0,,baglema01
292,Tre Jones,22,SAS,PG,69,11,1148,0.49,9.7,0.85,0.307,0.307,0.201,0.035,0.15,0.542,0.615,0.5,0.485,0.583,0.196,0.455,0.8,0.006,1,0.451,0.217,3,0,,jonestr01
293,Alex Caruso,27,CHI,SG,41,18,1147,0.398,15.4,0.508,0.258,0.145,0.043,0.063,0.492,0.462,0.591,0.324,0.364,0.313,0.333,0.567,0.929,0.023,4,0.373,0.383,2,0,,carusal01
294,Nemanja Bjelica,33,GSW,C,71,0,1143,0.468,14.1,0.564,0.26,0.26,0.023,0.02,0.436,0.549,0.674,0.438,0.5,0.429,0.362,0.689,0.944,0.026,9,0.128,0.368,0,0,,bjeline01
295,Ish Smith,33,2TM,PG,65,1,1126,0.43,13.1,0.844,0.2,0.172,0.205,0.267,0.156,0.441,0.5,0.392,0.364,0.487,0.373,0.181,0.72,0.002,1,0.224,0.533,1,0,,smithis01
296,Ish Smith,33,CHO,PG,37,1,511,0.395,11.7,0.865,0.254,0.211,0.205,0.195,0.135,0.394,0.489,0.282,0.368,0.417,0.4,0.238,0.8,0,0,0.24,0.5,1,0,,smithis01
297,Ish Smith,33,WAS,PG,28,0,615,0.457,14.4,0.829,0.159,0.143,0.204,0.322,0.171,0.478,0.513,0.514,0.36,0.519,0.357,0.144,0.667,0.004,1,0.214,0.556,0,0,,smithis01
298,Joe Ingles,34,UTA,SF,45,15,1122,0.404,21.3,0.211,0.039,0.147,0.014,0.011,0.789,0.617,0.818,0.619,0.25,0.333,0.347,0.595,0.756,0,0,0.187,0.405,0,0,,inglejo01
299,Garrett Temple,35,NOP,SG,59,16,1098,0.376,18.1,0.373,0.18,0.071,0.071,0.051,0.627,0.473,0.642,0.429,0.238,0.267,0.319,0.635,0.983,0.014,4,0.459,0.318,0,0,,templga01
300,Stanley Johnson,25,LAL,PF,48,27,1094,0.466,13.7,0.582,0.243,0.215,0.088,0.036,0.418,0.575,0.738,0.37,0.682,0.444,0.314,0.548,0.939,0.008,2,0.39,0.244,0,0,,johnsst04
301,Kyrie Irving,29,BRK,PG,29,29,1091,0.469,16.5,0.612,0.093,0.188,0.203,0.128,0.388,0.501,0.702,0.543,0.432,0.405,0.418,0.233,0.59,0.002,1,0.146,0.429,0,0,,irvinky01
302,Nassir Little,21,POR,SF,42,23,1088,0.46,14.9,0.511,0.283,0.14,0.038,0.051,0.489,0.584,0.742,0.386,0.333,0.438,0.331,0.691,0.922,0.114,32,0.279,0.372,0,0,,littlna01
303,Jeremiah Robinson-Earl,21,OKC,C,49,36,1087,0.414,15.3,0.491,0.244,0.151,0.062,0.034,0.509,0.478,0.608,0.429,0.2,0.273,0.352,0.75,1,0.056,15,0.279,0.348,0,0,,robinje02
304,JaMychal Green,31,DEN,PF,67,8,1085,0.486,12.1,0.621,0.391,0.156,0.034,0.04,0.379,0.621,0.734,0.392,0.273,0.692,0.266,0.69,1,0.217,61,0.306,0.342,2,0,,greenja01
305,Paul George,31,LAC,PF,31,31,1077,0.421,16.6,0.596,0.146,0.123,0.16,0.167,0.404,0.467,0.667,0.346,0.451,0.396,0.354,0.22,0.484,0.019,10,0.152,0.538,0,0,,georgpa01
306,Richaun Holmes,28,SAC,C,45,37,1074,0.66,5.5,0.983,0.5,0.273,0.2,0.01,0.017,0.664,0.767,0.549,0.567,0.667,0.4,0.75,1,0.233,62,0,,0,0,,holmeri01
307,Kenrich Williams,27,OKC,SF,49,0,1072,0.461,13.7,0.618,0.243,0.224,0.079,0.073,0.382,0.536,0.649,0.479,0.48,0.391,0.339,0.59,0.829,0.085,24,0.331,0.35,1,0,,willike04
308,Dewayne Dedmon,32,MIA,C,67,15,1065,0.566,8.2,0.838,0.441,0.286,0.069,0.041,0.162,0.597,0.695,0.53,0.45,0.25,0.404,0.71,0.947,0.121,30,0.106,0.4,1,0,,dedmode01
309,Damian Lillard,31,POR,PG,29,29,1056,0.402,17.9,0.486,0.239,0.071,0.074,0.101,0.514,0.485,0.561,0.308,0.439,0.464,0.324,0.192,0.446,0.005,2,0.056,0.375,0,0,,lillada01
310,Troy Brown Jr.,22,CHI,SF,66,7,1055,0.419,15,0.484,0.283,0.132,0.027,0.043,0.516,0.488,0.562,0.412,0.143,0.455,0.353,0.672,0.957,0.027,5,0.594,0.342,2,0,,browntr01
311,LaMarcus Aldridge,36,BRK,C,47,12,1050,0.55,12.3,0.9,0.21,0.17,0.24,0.279,0.1,0.578,0.729,0.513,0.509,0.563,0.304,0.748,1,0.039,18,0.283,0.308,0,0,,aldrila01
312,Larry Nance Jr.,29,2TM,PF,46,11,1040,0.522,9.1,0.717,0.466,0.17,0.057,0.024,0.283,0.599,0.704,0.476,0.214,0.333,0.329,0.689,1,0.194,43,0.3,0.381,1,0,,nancela02
313,Larry Nance Jr.,29,POR,C,37,11,858,0.515,10.5,0.687,0.449,0.162,0.051,0.025,0.313,0.61,0.674,0.563,0.3,0.4,0.306,0.663,1,0.202,35,0.274,0.294,1,0,,nancela02
314,Larry Nance Jr.,29,NOP,PF,9,0,182,0.551,7.6,0.837,0.531,0.204,0.082,0.02,0.163,0.561,0.808,0.2,0,0,0.5,0.783,1,0.163,8,0.5,0.75,0,0,,nancela02
315,Josh Green,21,DAL,SG,67,3,1039,0.508,11.1,0.695,0.328,0.227,0.098,0.043,0.305,0.573,0.786,0.397,0.4,0.273,0.359,0.784,1,0.082,20,0.679,0.396,1,0,,greenjo02
316,Rudy Gay,35,UTA,PF,55,1,1038,0.414,17.4,0.464,0.142,0.15,0.111,0.061,0.536,0.494,0.778,0.333,0.405,0.391,0.345,0.506,0.929,0.047,14,0.286,0.379,0,0,,gayru01
317,DeAndre' Bembry,27,2TM,SF,56,20,1026,0.561,5.3,0.837,0.584,0.249,0,0.005,0.163,0.589,0.667,0.418,,0,0.417,0.725,1,0.104,20,0.611,0.545,0,0,,bembrde01
318,DeAndre' Bembry,27,BRK,SF,48,20,949,0.568,6.2,0.831,0.573,0.258,0,0,0.169,0.599,0.68,0.418,,,0.417,0.726,1,0.103,20,0.611,0.545,0,0,,bembrde01
319,DeAndre' Bembry,27,MIL,SF,8,0,77,0.375,4.4,1,0.875,0,0,0.125,0,0.375,0.429,,,0,,0.667,,0.125,0,,,0,0,,bembrde01
320,Aaron Holiday,25,2TM,PG,63,15,1021,0.447,13.2,0.695,0.175,0.299,0.166,0.056,0.305,0.477,0.61,0.475,0.411,0.263,0.379,0.348,0.718,0.003,0,0.155,0.438,0,0,,holidaa01
321,Aaron Holiday,25,WAS,PG,41,14,663,0.467,12.9,0.687,0.178,0.318,0.164,0.028,0.313,0.524,0.605,0.529,0.486,0.167,0.343,0.364,0.739,0,0,0.179,0.417,0,0,,holidaa01
322,Aaron Holiday,25,PHO,PG,22,1,358,0.411,13.5,0.71,0.169,0.266,0.169,0.105,0.29,0.398,0.619,0.364,0.286,0.308,0.444,0.314,0.688,0.008,0,0.111,0.5,0,0,,holidaa01
323,Damian Jones,26,SAC,C,56,15,1017,0.658,7.4,0.891,0.489,0.241,0.06,0.102,0.109,0.696,0.877,0.469,0.438,0.519,0.345,0.794,0.9,0.252,57,0.241,0.286,1,0,,jonesda03
324,Lamar Stevens,24,CLE,PF,63,13,1015,0.489,9.9,0.796,0.382,0.201,0.125,0.088,0.204,0.543,0.73,0.266,0.475,0.464,0.277,0.601,1,0.113,33,0.585,0.263,0,0,,stevela01
325,Cam Reddish,22,2TM,SF,49,7,1012,0.404,15.4,0.549,0.211,0.125,0.108,0.105,0.451,0.442,0.593,0.471,0.273,0.279,0.359,0.525,0.833,0.042,13,0.283,0.442,0,0,,reddica01
326,Cam Reddish,22,ATL,SF,34,7,797,0.402,15.8,0.554,0.21,0.111,0.12,0.114,0.446,0.421,0.583,0.447,0.293,0.231,0.379,0.5,0.828,0.041,12,0.288,0.455,0,0,,reddica01
327,Cam Reddish,22,NYK,SF,15,0,215,0.415,15.1,0.523,0.215,0.2,0.046,0.062,0.477,0.559,0.643,0.538,0,0.75,0.258,0.632,0.875,0.046,1,0.258,0.375,0,0,,reddica01
328,Donte DiVincenzo,25,2TM,SG,42,1,1006,0.351,18.5,0.351,0.155,0.137,0.027,0.033,0.649,0.373,0.538,0.239,0.444,0.091,0.339,0.477,0.824,0.009,2,0.216,0.426,1,0,,divindo01
329,Donte DiVincenzo,25,MIL,SG,17,0,341,0.331,17.9,0.373,0.212,0.11,0.017,0.034,0.627,0.409,0.52,0.308,0.5,0,0.284,0.556,0.714,0.025,2,0.284,0.238,1,0,,divindo01
330,Donte DiVincenzo,25,SAC,SG,25,1,665,0.362,19,0.339,0.124,0.151,0.032,0.032,0.661,0.351,0.556,0.212,0.429,0.143,0.368,0.423,0.868,0,0,0.181,0.577,0,0,,divindo01
331,Wesley Matthews,35,MIL,SG,49,14,1002,0.395,19.1,0.286,0.155,0.091,0.041,0,0.714,0.54,0.676,0.4,0.333,,0.338,0.647,0.981,0,0,0.382,0.367,0,0,,matthwe02
332,Payton Pritchard,24,BOS,PG,71,2,1001,0.429,20.6,0.343,0.094,0.091,0.062,0.097,0.657,0.461,0.629,0.353,0.478,0.389,0.412,0.356,0.802,0.003,1,0.167,0.585,0,0,,pritcpa01
333,Juan Toscano-Anderson,28,GSW,SF,73,6,994,0.489,11.7,0.63,0.328,0.277,0.013,0.013,0.37,0.588,0.662,0.538,0,0.333,0.322,0.69,0.857,0.102,21,0.253,0.273,1,0,,toscaju01
334,Onyeka Okongwu,21,ATL,C,48,6,992,0.69,2.7,1,0.677,0.296,0.027,0,0,0.69,0.765,0.522,0.667,,,0.795,,0.274,59,,,0,0,,okongon01
335,Khem Birch,29,TOR,C,55,28,991,0.485,6.4,0.93,0.405,0.36,0.16,0.005,0.07,0.522,0.593,0.5,0.406,0,0,0.804,,0.135,24,0.857,0,0,0,,birchkh01
336,Kessler Edwards,21,BRK,SF,48,23,987,0.412,15.4,0.491,0.266,0.116,0.071,0.037,0.509,0.473,0.493,0.387,0.526,0.5,0.353,0.645,1,0.094,18,0.456,0.371,1,0,,edwarke02
337,Dean Wade,25,CLE,PF,51,28,980,0.456,18.3,0.346,0.198,0.055,0.069,0.023,0.654,0.64,0.767,0.5,0.267,1,0.359,0.563,0.98,0.065,14,0.268,0.211,0,0,,wadede01
338,Daniel Theis,29,2TM,C,47,27,977,0.519,11.9,0.632,0.378,0.134,0.076,0.045,0.368,0.641,0.745,0.59,0.364,0.385,0.308,0.797,0.97,0.189,48,0.252,0.37,1,0,,theisda01
339,Daniel Theis,29,HOU,C,26,21,584,0.469,14.2,0.559,0.346,0.089,0.078,0.045,0.441,0.61,0.71,0.625,0.357,0.25,0.291,0.77,1,0.162,24,0.203,0.375,1,0,,theisda01
340,Daniel Theis,29,BOS,C,21,6,393,0.598,9.7,0.75,0.429,0.205,0.071,0.045,0.25,0.679,0.792,0.565,0.375,0.6,0.357,0.825,0.9,0.232,24,0.393,0.364,0,0,,theisda01
341,Jaylen Nowell,22,MIN,SG,62,1,975,0.475,14.1,0.613,0.203,0.225,0.143,0.041,0.387,0.526,0.679,0.43,0.508,0.353,0.394,0.429,0.778,0.022,8,0.169,0.407,2,0,,nowelja01
342,Nic Claxton,22,BRK,C,47,19,974,0.674,2.5,1,0.697,0.284,0.019,0,0,0.674,0.815,0.347,0.4,,,0.736,,0.356,88,,,0,0,,claxtni01
343,Dwight Howard,36,LAL,C,60,27,971,0.612,4.5,0.932,0.63,0.251,0.037,0.014,0.068,0.618,0.732,0.418,0.25,0,0.533,0.675,0.875,0.233,40,0.133,1,0,0,,howardw01
344,Ricky Rubio,31,CLE,PG,34,8,970,0.363,15.4,0.577,0.197,0.165,0.136,0.078,0.423,0.38,0.481,0.294,0.375,0.313,0.339,0.256,0.661,0,0,0.293,0.294,2,0,,rubiori01
345,Duane Washington Jr.,21,IND,PG,48,7,968,0.405,16.3,0.496,0.201,0.155,0.08,0.061,0.504,0.434,0.535,0.379,0.353,0.346,0.377,0.522,0.926,0.016,6,0.34,0.479,2,0,,washidu02
346,Joshua Primo,19,SAS,SF,50,16,965,0.374,15.9,0.493,0.2,0.178,0.07,0.044,0.507,0.444,0.611,0.375,0.263,0.25,0.307,0.525,0.929,0.033,8,0.35,0.271,1,0,,primojo01
347,Moritz Wagner,24,ORL,C,63,3,960,0.497,14.4,0.492,0.316,0.169,0,0.008,0.508,0.672,0.752,0.552,,0,0.328,0.763,0.985,0.149,50,0.119,0.375,0,0,,wagnemo01
348,Blake Griffin,32,BRK,C,56,24,958,0.425,13.5,0.537,0.339,0.15,0.035,0.013,0.463,0.565,0.613,0.532,0.273,0.5,0.262,0.621,0.947,0.058,13,0.262,0.237,1,0,,griffbl01
349,Keita Bates-Diop,26,SAS,SF,59,14,957,0.517,8.4,0.791,0.502,0.198,0.046,0.046,0.209,0.572,0.682,0.385,0.5,0.25,0.309,0.756,0.941,0.072,19,0.455,0.32,0,0,,bateske01
350,Isaiah Roby,23,OKC,PF,45,28,948,0.514,10.8,0.693,0.319,0.328,0.031,0.015,0.307,0.545,0.699,0.425,0.3,0.4,0.444,0.689,0.909,0.136,36,0.273,0.481,0,0,,robyis01
351,Kemba Walker,31,NYK,PG,37,37,948,0.403,18,0.462,0.138,0.13,0.084,0.111,0.538,0.444,0.569,0.375,0.323,0.463,0.367,0.211,0.507,0,0,0.03,0.5,0,0,,walkeke02
352,Taj Gibson,36,NYK,C,52,4,946,0.518,9.9,0.771,0.398,0.181,0.102,0.09,0.229,0.555,0.667,0.433,0.529,0.333,0.395,0.676,1,0.127,18,0.658,0.52,0,0,,gibsota01
353,Rui Hachimura,23,WAS,PF,42,13,943,0.491,14.7,0.677,0.197,0.15,0.16,0.171,0.323,0.512,0.84,0.404,0.393,0.338,0.447,0.606,0.982,0.063,22,0.285,0.429,0,0,,hachiru01
354,Klay Thompson,31,GSW,SG,32,32,941,0.429,18.9,0.483,0.061,0.129,0.162,0.131,0.517,0.477,0.714,0.486,0.409,0.44,0.385,0.636,0.886,0.009,5,0.166,0.367,1,0,,thompkl01
355,Jeremy Lamb,29,2TM,SF,56,0,935,0.383,17.2,0.51,0.089,0.202,0.147,0.072,0.49,0.441,0.581,0.4,0.412,0.44,0.324,0.346,0.818,0,0,0.188,0.313,4,0,,lambje01
356,Jeremy Lamb,29,IND,SF,39,0,613,0.373,18,0.487,0.083,0.184,0.154,0.066,0.513,0.414,0.474,0.405,0.4,0.4,0.333,0.326,0.897,0,0,0.205,0.333,3,0,,lambje01
357,Jeremy Lamb,29,SAC,SG,17,0,322,0.403,16.3,0.555,0.101,0.235,0.134,0.084,0.445,0.485,0.75,0.393,0.438,0.5,0.302,0.375,0.625,0,0,0.151,0.25,1,0,,lambje01
358,Jalen Smith,21,2TM,PF,51,8,925,0.503,12.2,0.651,0.291,0.246,0.063,0.051,0.349,0.596,0.765,0.5,0.364,0.389,0.328,0.721,1,0.111,38,0.27,0.242,0,0,,smithja04
359,Jalen Smith,21,PHO,PF,29,4,382,0.46,11.4,0.715,0.248,0.328,0.073,0.066,0.285,0.551,0.706,0.556,0.2,0.333,0.231,0.685,1,0.08,10,0.179,0.143,0,0,,smithja04
360,Jalen Smith,21,IND,PF,22,4,543,0.531,13.1,0.61,0.319,0.192,0.056,0.042,0.39,0.631,0.794,0.439,0.5,0.444,0.373,0.744,1,0.131,28,0.313,0.269,0,0,,smithja04
361,Théo Maledon,20,OKC,PG,51,7,908,0.375,15.3,0.527,0.117,0.334,0.054,0.022,0.473,0.449,0.514,0.462,0.294,0.286,0.293,0.453,0.864,0.003,1,0.18,0.222,0,0,,maledth01
